CVE,CVE URL,Publish Date,Last Update Date,CVSS Score,Confidentiality Impact,Integrity Impact,Availability Impact,Access Complexity,Authentication,Gained Access,Vulnerability Types,CWE,Affected Product Versions,Bugzilla URLs,Bugzilla IDs,Advisory URLs,Advisory IDs,Advisory Info,Git URLs,Git Commit Hashes,SVN URLs,SVN Revision Numbers
CVE-2009-0353,https://www.cvedetails.com/cve/CVE-2009-0353,2009-02-04,2017-09-28,10.0,Complete,Complete,Complete,Low,Not required,None,"[""Denial Of Service"", ""Execute Code"", ""Memory corruption""]",399,"{""Firefox"": [""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.0.9"", ""1.1"", ""1.1.1"", ""1.1.2"", ""1.1.3"", ""1.1.4"", ""1.1.5"", ""1.1.6"", ""1.1.7"", ""1.1.8"", ""1.1.9"", ""1.1.10"", ""1.1.11"", ""1.1.12"", ""1.1.13""], ""Thunderbird"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.0.13"", ""1.5.0.14"", ""1.5.1"", ""1.5.2"", ""2.0.0.0"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.9"", ""2.0.0.12"", ""2.0.0.14"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=452913""]","[""452913""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-01.html""]","[""MFSA-2009-01""]","{""MFSA-2009-01"": {""Announced"": ""2009-02-03"", ""Reporter"": ""Mozilla developers"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 3.0.6"", ""SeaMonkey 1.1.15"", ""Thunderbird 2.0.0.21""]}}",,,,
CVE-2008-5512,https://www.cvedetails.com/cve/CVE-2008-5512,2008-12-17,2018-11-02,6.8,Partial,Partial,Partial,Medium,Not required,User,,264,"{""Firefox"": [""2.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.0.9"", ""1.1"", ""1.1.1"", ""1.1.2"", ""1.1.3"", ""1.1.4"", ""1.1.5"", ""1.1.6"", ""1.1.7"", ""1.1.8"", ""1.1.9"", ""1.1.10"", ""1.1.11"", ""1.1.12"", ""1.1.13""], ""Thunderbird"": [""2.0"", ""2.0.0.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=464174"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=451680""]","[""464174"", ""451680""]","[""https://www.mozilla.org/security/announce/2008/mfsa2008-68.html""]","[""MFSA-2008-68""]","{""MFSA-2008-68"": {""Announced"": ""2008-12-16"", ""Reporter"": ""moz_bug_r_a4"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 2.0.0.19"", ""Firefox 3.0.5"", ""SeaMonkey 1.1.14"", ""Thunderbird 2.0.0.19""]}}",,,,
CVE-2009-3377,https://www.cvedetails.com/cve/CVE-2009-3377,2009-10-29,2017-09-18,10.0,Complete,Complete,Complete,Low,Not required,None,"[""Denial Of Service"", ""Execute Code""]",,"{""Firefox"": [""3.5"", ""3.5.1"", ""3.5.2"", ""3.5.3""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=512327"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=515376""]","[""512327"", ""515376""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-63.html""]","[""MFSA-2009-63""]","{""MFSA-2009-63"": {""Announced"": ""2009-10-27"", ""Reporter"": ""Mozilla community and developers"", ""Impact"": ""Critical"", ""Products"": [""Firefox""], ""Fixed In"": [""Firefox 3.5.4""]}}",,,,
CVE-2009-3370,https://www.cvedetails.com/cve/CVE-2009-3370,2009-10-29,2017-09-18,5.0,Partial,None,None,Low,Not required,None,,,"{""Firefox"": [""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11"", ""3.0.12"", ""3.0.13"", ""3.0.14"", ""3.5.1"", ""3.5.2"", ""3.5.3""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=511615""]","[""511615""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-52.html""]","[""MFSA-2009-52""]","{""MFSA-2009-52"": {""Announced"": ""2009-10-27"", ""Reporter"": ""Paul Stone"", ""Impact"": ""Moderate"", ""Products"": [""Firefox""], ""Fixed In"": [""Firefox 3.0.15"", ""Firefox 3.5.4""]}}",,,,
CVE-2009-2479,https://www.cvedetails.com/cve/CVE-2009-2479,2009-07-16,2018-10-10,7.8,None,None,Complete,Low,Not required,None,"[""Denial Of Service"", ""Overflow""]",119,"{""Firefox"": [""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11"", ""3.0.12"", ""3.0.13"", ""3.0.14"", ""3.0.15"", ""3.0.16"", ""3.0.17"", ""3.5"", ""3.5.1""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=504343"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=504342""]","[""504343"", ""504342""]",,,,,,,
CVE-2009-3078,https://www.cvedetails.com/cve/CVE-2009-3078,2009-09-10,2017-09-18,5.0,None,Partial,None,Low,Not required,None,,20,"{""Firefox"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.6.1"", ""0.7"", ""0.7.1"", ""0.8"", ""0.9"", ""0.9 Rc"", ""0.9.1"", ""0.9.2"", ""0.9.3"", ""0.10"", ""0.10.1"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.4.1"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""1.8"", ""2.0 8"", ""2.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.20"", ""2.0.0.21"", ""2.0 .1"", ""2.0 .4"", ""2.0 .5"", ""2.0 .6"", ""2.0 .7"", ""2.0 .9"", ""2.0 .10"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11"", ""3.0.12"", ""3.0.13"", ""3.5"", ""3.5.1"", ""3.5.2""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=453827""]","[""453827""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-50.html""]","[""MFSA-2009-50""]","{""MFSA-2009-50"": {""Announced"": ""2009-09-09"", ""Reporter"": ""Juan Pablo Lopez Yacubian"", ""Impact"": ""Low"", ""Products"": [""Firefox""], ""Fixed In"": [""Firefox 3.0.14"", ""Firefox 3.5.3""]}}",,,,
CVE-2009-2469,https://www.cvedetails.com/cve/CVE-2009-2469,2009-07-22,2017-09-18,10.0,Complete,Complete,Complete,Low,Not required,None,"[""Denial Of Service"", ""Execute Code"", ""Memory corruption""]",399,"{""Firefox"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.6.1"", ""0.7"", ""0.7.1"", ""0.8"", ""0.9"", ""0.9 Rc"", ""0.9.1"", ""0.9.2"", ""0.9.3"", ""0.10"", ""0.10.1"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.4.1"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""1.8"", ""2.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.20"", ""2.0.0.21"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=488995""]","[""488995""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-37.html""]","[""MFSA-2009-37""]","{""MFSA-2009-37"": {""Announced"": ""2009-07-21"", ""Reporter"": ""PenPal"", ""Impact"": ""Critical"", ""Products"": [""Firefox""], ""Fixed In"": [""Firefox 3.0.12"", ""Firefox 3.5""]}}",,,,
CVE-2009-3072,https://www.cvedetails.com/cve/CVE-2009-3072,2009-09-10,2017-09-18,10.0,Complete,Complete,Complete,Low,Not required,Admin,"[""Denial Of Service"", ""Execute Code"", ""Memory corruption""]",,"{""Firefox"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.6.1"", ""0.7"", ""0.7.1"", ""0.8"", ""0.9"", ""0.9 Rc"", ""0.9.1"", ""0.9.2"", ""0.9.3"", ""0.10"", ""0.10.1"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.4.1"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""1.8"", ""2.0 8"", ""2.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.20"", ""2.0.0.21"", ""2.0 .1"", ""2.0 .4"", ""2.0 .5"", ""2.0 .6"", ""2.0 .7"", ""2.0 .9"", ""2.0 .10"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11"", ""3.0.12"", ""3.0.13"", ""3.5"", ""3.5.1"", ""3.5.2""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=508074"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=501900"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=494283""]","[""508074"", ""501900"", ""494283""]","[""https://www.mozilla.org/security/announce/2010/mfsa2010-07.html"", ""https://www.mozilla.org/security/announce/2009/mfsa2009-47.html""]","[""MFSA-2010-07"", ""MFSA-2009-47""]","{""MFSA-2010-07"": {""Announced"": ""2010-03-16"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""SeaMonkey 1.1.19"", ""Thunderbird 2.0.0.24""]}, ""MFSA-2009-47"": {""Announced"": ""2009-09-09"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""Firefox""], ""Fixed In"": [""Firefox 3.0.14"", ""Firefox 3.5.3""]}}",,,,
CVE-2010-1122,https://www.cvedetails.com/cve/CVE-2010-1122,2010-03-25,2017-09-18,10.0,Complete,Complete,Complete,Low,Not required,None,"[""Denial Of Service"", ""Overflow"", ""Memory corruption""]",119,"{""Firefox"": [""3.5"", ""3.5.1"", ""3.5.2"", ""3.5.3"", ""3.5.4"", ""3.5.5""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=552216""]","[""552216""]",,,,,,,
CVE-2010-0654,https://www.cvedetails.com/cve/CVE-2010-0654,2010-02-18,2017-09-18,4.3,Partial,None,None,Medium,Not required,None,"[""Obtain Information""]",200,"{""Firefox"": [""3.5.1"", ""3.5.2"", ""3.5.3"", ""3.5.4"", ""3.5.5"", ""3.5.6"", ""3.5.7"", ""3.5.9"", ""3.5.10"", ""3.6.1"", ""3.6.2"", ""3.6.3"", ""3.6.4"", ""3.6.6""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.0.9"", ""1.1"", ""1.1.1"", ""1.1.2"", ""1.1.3"", ""1.1.4"", ""1.1.5"", ""1.1.6"", ""1.1.7"", ""1.1.8"", ""1.1.9"", ""1.1.10"", ""1.1.11"", ""1.1.12"", ""1.1.13"", ""1.1.14"", ""1.1.15"", ""1.1.16"", ""1.1.17"", ""1.1.18"", ""1.1.19"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""2.0"", ""2.0a1pre"", ""2.0.1"", ""2.0.2"", ""2.0.3"", ""2.0.4"", ""2.0.5""], ""Thunderbird"": [""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.1""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=524223""]","[""524223""]","[""https://www.mozilla.org/security/announce/2010/mfsa2010-46.html""]","[""MFSA-2010-46""]","{""MFSA-2010-46"": {""Announced"": ""2010-07-20"", ""Reporter"": ""Chris Evans"", ""Impact"": ""Moderate"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 3.5.11"", ""Firefox 3.6.7"", ""SeaMonkey 2.0.6"", ""Thunderbird 3.0.6"", ""Thunderbird 3.1.1""]}}",,,,
CVE-2010-1990,https://www.cvedetails.com/cve/CVE-2010-1990,2010-05-20,2018-10-10,5.0,None,None,Partial,Low,Not required,None,"[""Denial Of Service""]",399,"{""Firefox"": [""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11"", ""3.0.12"", ""3.0.13"", ""3.0.14"", ""3.0.15"", ""3.0.16"", ""3.0.17"", ""3.0.19"", ""3.5.1"", ""3.5.2"", ""3.5.3"", ""3.5.4"", ""3.5.5"", ""3.5.6"", ""3.5.7"", ""3.6.1"", ""3.6.2"", ""3.6.3""], ""Seamonkey"": []}",,,,,,,,,
CVE-2010-2117,https://www.cvedetails.com/cve/CVE-2010-2117,2010-06-01,2018-10-10,4.3,None,None,Partial,Medium,Not required,None,"[""Denial Of Service""]",399,"{""Firefox"": [""3.0.19"", ""3.5"", ""3.5.1"", ""3.5.2"", ""3.5.3"", ""3.5.4"", ""3.5.5"", ""3.5.6"", ""3.5.7"", ""3.5.9"", ""3.6""]}",,,,,,,,,
CVE-2010-1202,https://www.cvedetails.com/cve/CVE-2010-1202,2010-06-24,2017-09-18,9.3,Complete,Complete,Complete,Medium,Not required,None,"[""Denial Of Service"", ""Execute Code"", ""Memory corruption""]",,"{""Firefox"": [""3.5"", ""3.5.1"", ""3.5.2"", ""3.5.3"", ""3.5.4"", ""3.5.5"", ""3.5.6"", ""3.5.7"", ""3.5.9"", ""3.6"", ""3.6.2"", ""3.6.3""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.0.9"", ""1.1"", ""1.1.1"", ""1.1.2"", ""1.1.3"", ""1.1.4"", ""1.1.5"", ""1.1.6"", ""1.1.7"", ""1.1.8"", ""1.1.9"", ""1.1.10"", ""1.1.11"", ""1.1.12"", ""1.1.13"", ""1.1.14"", ""1.1.15"", ""1.1.16"", ""1.1.17"", ""1.1.18"", ""1.1.19"", ""2.0"", ""2.0.1"", ""2.0.2"", ""2.0.3"", ""2.0.4""], ""Thunderbird"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.7"", ""0.8"", ""0.9"", ""1.0"", ""1.0.2"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.5"", ""1.5.0.2"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.12"", ""1.5.0.13"", ""1.5.0.14"", ""2.0.0.0"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.9"", ""2.0.0.12"", ""2.0.0.14"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=561592"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=561031"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=526449"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=424558""]","[""561592"", ""561031"", ""526449"", ""424558""]","[""https://www.mozilla.org/security/announce/2010/mfsa2010-26.html""]","[""MFSA-2010-26""]","{""MFSA-2010-26"": {""Announced"": ""2010-06-22"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 3.5.10"", ""Firefox 3.6.4"", ""SeaMonkey 2.0.5"", ""Thunderbird 3.0.5""]}}",,,,
CVE-2010-1203,https://www.cvedetails.com/cve/CVE-2010-1203,2010-06-24,2017-09-18,9.3,Complete,Complete,Complete,Medium,Not required,None,"[""Denial Of Service"", ""Execute Code"", ""Memory corruption""]",,"{""Firefox"": [""3.6"", ""3.6.2"", ""3.6.3""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=546611"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=557946""]","[""546611"", ""557946""]","[""https://www.mozilla.org/security/announce/2010/mfsa2010-26.html""]","[""MFSA-2010-26""]","{""MFSA-2010-26"": {""Announced"": ""2010-06-22"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 3.5.10"", ""Firefox 3.6.4"", ""SeaMonkey 2.0.5"", ""Thunderbird 3.0.5""]}}",,,,
CVE-2011-2365,https://www.cvedetails.com/cve/CVE-2011-2365,2011-06-30,2017-09-18,10.0,Complete,Complete,Complete,Low,Not required,None,"[""Denial Of Service"", ""Execute Code"", ""Memory corruption""]",,"{""Firefox"": [""3.6.2"", ""3.6.3"", ""3.6.4"", ""3.6.6"", ""3.6.7"", ""3.6.8"", ""3.6.9"", ""3.6.10"", ""3.6.11"", ""3.6.12"", ""3.6.13"", ""3.6.14"", ""3.6.15"", ""3.6.16"", ""3.6.17""], ""Thunderbird"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.7"", ""0.7.1"", ""0.7.2"", ""0.7.3"", ""0.8"", ""0.9"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.0.13"", ""1.5.0.14"", ""1.5.1"", ""1.5.2"", ""1.7.1"", ""1.7.3"", ""2.0"", ""2.0.0.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.12"", ""2.0.0.14"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.21"", ""2.0.0.22"", ""2.0.0.23"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11"", ""3.1"", ""3.1.1"", ""3.1.2"", ""3.1.3"", ""3.1.4"", ""3.1.5"", ""3.1.6"", ""3.1.7"", ""3.1.8"", ""3.1.9"", ""3.1.10""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=655742""]","[""655742""]","[""https://www.mozilla.org/security/announce/2011/mfsa2011-19.html""]","[""MFSA-2011-19""]","{""MFSA-2011-19"": {""Announced"": ""2011-06-21"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 3.6.18"", ""Firefox 5"", ""SeaMonkey 2.2"", ""Thunderbird 3.1.11""]}}",,,,
CVE-2011-0067,https://www.cvedetails.com/cve/CVE-2011-0067,2011-05-07,2017-09-18,5.0,Partial,None,None,Low,Not required,None,,20,"{""Firefox"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""2.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.20"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11"", ""3.0.12"", ""3.0.13"", ""3.0.14"", ""3.0.15"", ""3.0.16"", ""3.0.17"", ""3.5"", ""3.5.1"", ""3.5.2"", ""3.5.3"", ""3.5.4"", ""3.5.5"", ""3.5.6"", ""3.5.7"", ""3.5.8"", ""3.5.9"", ""3.5.10"", ""3.5.11"", ""3.5.12"", ""3.5.13"", ""3.5.14"", ""3.5.15"", ""3.5.16"", ""3.5.17"", ""3.5.18"", ""3.6"", ""3.6.2"", ""3.6.3"", ""3.6.4"", ""3.6.6"", ""3.6.7"", ""3.6.8"", ""3.6.9"", ""3.6.10"", ""3.6.11"", ""3.6.12"", ""3.6.13"", ""3.6.14"", ""3.6.15"", ""3.6.16""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.0.9"", ""1.1"", ""1.1.1"", ""1.1.2"", ""1.1.3"", ""1.1.4"", ""1.1.5"", ""1.1.6"", ""1.1.7"", ""1.1.8"", ""1.1.9"", ""1.1.10"", ""1.1.11"", ""1.1.12"", ""1.1.13"", ""1.1.14"", ""1.1.15"", ""1.1.16"", ""1.1.17"", ""1.1.18"", ""1.1.19"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""2.0"", ""2.0.1"", ""2.0.2"", ""2.0.3"", ""2.0.4"", ""2.0.5"", ""2.0.6"", ""2.0.7"", ""2.0.8"", ""2.0.9"", ""2.0.10"", ""2.0.11"", ""2.0.12"", ""2.0.13""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=527935""]","[""527935""]","[""https://www.mozilla.org/security/announce/2011/mfsa2011-14.html""]","[""MFSA-2011-14""]","{""MFSA-2011-14"": {""Announced"": ""2011-04-28"", ""Reporter"": ""Paul Stone"", ""Impact"": ""Moderate"", ""Products"": [""Firefox"", ""SeaMonkey""], ""Fixed In"": [""Firefox 3.5.19"", ""Firefox 3.6.17"", ""SeaMonkey 2.0.14""]}}",,,,
