CVE,CVE URL,Publish Date,Last Update Date,CVSS Score,Confidentiality Impact,Integrity Impact,Availability Impact,Access Complexity,Authentication,Gained Access,Vulnerability Types,CWE,Affected Product Versions,Bugzilla URLs,Bugzilla IDs,Advisory URLs,Advisory IDs,Advisory Info,Git URLs,Git Commit Hashes,SVN URLs,SVN Revision Numbers
CVE-2008-4060,https://www.cvedetails.com/cve/CVE-2008-4060,2008-09-24,2017-09-28,7.5,Partial,Partial,Partial,Low,Not required,User,"[""Execute Code""]",264,"{""Firefox"": [""0.8"", ""0.9"", ""0.9 Rc"", ""0.9.1"", ""0.9.2"", ""0.9.3"", ""0.10"", ""0.10.1"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""1.8"", ""2.0"", ""2.0.0.1"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""3.0"", ""3.0.1""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.0.9"", ""1.0.99"", ""1.1"", ""1.1.1"", ""1.1.10"", ""1.1.11""], ""Thunderbird"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.7"", ""0.7.1"", ""0.7.2"", ""0.7.3"", ""0.8"", ""0.9"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.1"", ""1.5.2"", ""1.7.1"", ""1.7.3"", ""2.0 8"", ""2.0.0.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0 .4"", ""2.0 .5"", ""2.0 .6"", ""2.0 .9"", ""2.0 .12"", ""2.0 .13"", ""2.0 .14""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=451037"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=448548""]","[""451037"", ""448548""]","[""https://www.mozilla.org/security/announce/2008/mfsa2008-41.html""]","[""MFSA-2008-41""]","{""MFSA-2008-41"": {""Announced"": ""2008-09-23"", ""Reporter"": ""moz_bug_r_a4, Olli Pettay"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 2.0.0.17"", ""Firefox 3.0.2"", ""SeaMonkey 1.1.12"", ""Thunderbird 2.0.0.17""], ""CVEs"": [""CVE-2008-4058"", ""CVE-2008-4059"", ""CVE-2008-4060""]}}",,,,
CVE-2009-3372,https://www.cvedetails.com/cve/CVE-2009-3372,2009-10-29,2018-10-30,9.3,Complete,Complete,Complete,Medium,Not required,None,"[""Execute Code""]",,"{""Firefox"": [""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11"", ""3.0.12"", ""3.0.13"", ""3.5.1"", ""3.5.2"", ""3.5.3""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.0.9"", ""1.1"", ""1.1.1"", ""1.1.2"", ""1.1.3"", ""1.1.4"", ""1.1.5"", ""1.1.6"", ""1.1.7"", ""1.1.8"", ""1.1.9"", ""1.1.10"", ""1.1.11"", ""1.1.12"", ""1.1.13"", ""1.1.14"", ""1.1.15"", ""1.1.16"", ""1.1.17"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=500644""]","[""500644""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-55.html""]","[""MFSA-2009-55""]","{""MFSA-2009-55"": {""Announced"": ""2009-10-27"", ""Reporter"": ""Marco C."", ""Impact"": ""Moderate"", ""Products"": [""Firefox"", ""SeaMonkey""], ""Fixed In"": [""Firefox 3.0.15"", ""Firefox 3.5.4"", ""SeaMonkey 2""], ""CVEs"": [""CVE-2009-3372""]}}",,"[""b5c624aaa76c1a2fb5471259a8dbb9f36bca3d0e""]",,
CVE-2009-3166,https://www.cvedetails.com/cve/CVE-2009-3166,2009-09-15,2009-09-19,5.0,Partial,None,None,Low,Not required,None,,255,"{""Bugzilla"": [""3.4"", ""3.4.1""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=508189""]","[""508189""]",,,,,,,
CVE-2009-3074,https://www.cvedetails.com/cve/CVE-2009-3074,2009-09-10,2017-09-18,10.0,Complete,Complete,Complete,Low,Not required,Admin,"[""Denial Of Service"", ""Execute Code"", ""Memory corruption""]",,"{""Firefox"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.6.1"", ""0.7"", ""0.7.1"", ""0.8"", ""0.9"", ""0.9 Rc"", ""0.9.1"", ""0.9.2"", ""0.9.3"", ""0.10"", ""0.10.1"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.4.1"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""1.8"", ""2.0"", ""2.0 8"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.20"", ""2.0.0.21"", ""2.0 .1"", ""2.0 .4"", ""2.0 .5"", ""2.0 .6"", ""2.0 .7"", ""2.0 .9"", ""2.0 .10"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11"", ""3.0.12"", ""3.0.13""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=467493""]","[""467493""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-47.html""]","[""MFSA-2009-47""]","{""MFSA-2009-47"": {""Announced"": ""2009-09-09"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""Firefox""], ""Fixed In"": [""Firefox 3.0.14"", ""Firefox 3.5.3""], ""CVEs"": [""CVE-2009-3069"", ""CVE-2009-3070"", ""CVE-2009-3071"", ""CVE-2009-3072"", ""CVE-2009-3073"", ""CVE-2009-3074"", ""CVE-2009-3075""]}}",,,,
CVE-2009-3383,https://www.cvedetails.com/cve/CVE-2009-3383,2009-10-29,2017-09-18,10.0,Complete,Complete,Complete,Low,Not required,None,"[""Denial Of Service"", ""Execute Code"", ""Memory corruption""]",,"{""Firefox"": [""3.5.1"", ""3.5.2"", ""3.5.3""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=518675"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=510987""]","[""518675"", ""510987""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-64.html""]","[""MFSA-2009-64""]","{""MFSA-2009-64"": {""Announced"": ""2009-10-27"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""Firefox""], ""Fixed In"": [""Firefox 3.0.15"", ""Firefox 3.5.4""]}}",,,,
CVE-2009-3374,https://www.cvedetails.com/cve/CVE-2009-3374,2009-10-29,2017-09-18,7.5,Partial,Partial,Partial,Low,Not required,None,"[""Execute Code""]",264,"{""Firefox"": [""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11"", ""3.0.12"", ""3.0.13"", ""3.5.1"", ""3.5.2"", ""3.5.3""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=505988""]","[""505988""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-57.html""]","[""MFSA-2009-57""]","{""MFSA-2009-57"": {""Announced"": ""2009-10-27"", ""Reporter"": ""moz_bug_r_a4"", ""Impact"": ""Critical"", ""Products"": [""Firefox""], ""Fixed In"": [""Firefox 3.0.15"", ""Firefox 3.5.4""], ""CVEs"": [""CVE-2009-3374""]}}",,,,
CVE-2009-3069,https://www.cvedetails.com/cve/CVE-2009-3069,2009-09-10,2017-09-18,10.0,Complete,Complete,Complete,Low,Not required,Admin,"[""Denial Of Service"", ""Execute Code"", ""Memory corruption""]",,"{""Firefox"": [""3.5"", ""3.5.1"", ""3.5.2""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=506838""]","[""506838""]","[""https://www.mozilla.org/security/announce/2009/mfsa2009-47.html""]","[""MFSA-2009-47""]","{""MFSA-2009-47"": {""Announced"": ""2009-09-09"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""Firefox""], ""Fixed In"": [""Firefox 3.0.14"", ""Firefox 3.5.3""], ""CVEs"": [""CVE-2009-3069"", ""CVE-2009-3070"", ""CVE-2009-3071"", ""CVE-2009-3072"", ""CVE-2009-3073"", ""CVE-2009-3074"", ""CVE-2009-3075""]}}",,"[""9732ed2b8401597c05c2a65443aecad643c1c3b7""]",,
CVE-2011-0046,https://www.cvedetails.com/cve/CVE-2011-0046,2011-01-28,2017-08-16,6.8,Partial,Partial,Partial,Medium,Not required,None,"[""CSRF""]",352,"{""Bugzilla"": [""2.0"", ""2.2"", ""2.4"", ""2.6"", ""2.8"", ""2.9"", ""2.10"", ""2.12"", ""2.14"", ""2.14.1"", ""2.14.2"", ""2.14.3"", ""2.14.4"", ""2.14.5"", ""2.16"", ""2.16 Rc2"", ""2.16.1"", ""2.16.2"", ""2.16.3"", ""2.16.4"", ""2.16.5"", ""2.16.6"", ""2.16.7"", ""2.16.8"", ""2.16.9"", ""2.16.10"", ""2.16.11"", ""2.17"", ""2.17.1"", ""2.17.2"", ""2.17.3"", ""2.17.4"", ""2.17.5"", ""2.17.6"", ""2.17.7"", ""2.18"", ""2.18.1"", ""2.18.2"", ""2.18.3"", ""2.18.4"", ""2.18.5"", ""2.18.6+"", ""2.18.6"", ""2.18.7"", ""2.18.8"", ""2.18.9"", ""2.19"", ""2.19.1"", ""2.19.2"", ""2.19.3"", ""2.20"", ""2.20.1"", ""2.20.2"", ""2.20.3"", ""2.20.4"", ""2.20.5"", ""2.20.6"", ""2.20.7"", ""2.21"", ""2.21.1"", ""2.21.2"", ""2.22"", ""2.22.1"", ""2.22.2"", ""2.22.3"", ""2.22.4"", ""2.22.5"", ""2.22.6"", ""2.22.7"", ""2.23"", ""2.23.1"", ""2.23.2"", ""2.23.3"", ""2.23.4"", ""3.2"", ""3.2.1"", ""3.2.2"", ""3.2.3"", ""3.2.4"", ""3.2.5"", ""3.2.6"", ""3.2.7"", ""3.2.8"", ""3.2.9"", ""3.4.1"", ""3.4.2"", ""3.4.3"", ""3.4.4"", ""3.4.5"", ""3.4.6"", ""3.4.7"", ""3.4.8"", ""3.4.9"", ""3.6.0"", ""3.6.1"", ""3.6.2"", ""3.6.3"", ""4.0""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=621110"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=621109"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=621108"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=621107"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=621105"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=621090""]","[""621110"", ""621109"", ""621108"", ""621107"", ""621105"", ""621090""]",,,,,,,
CVE-2010-3166,https://www.cvedetails.com/cve/CVE-2010-3166,2010-09-09,2017-09-18,9.3,Complete,Complete,Complete,Medium,Not required,None,"[""Execute Code"", ""Overflow""]",119,"{""Firefox"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""2.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.20"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11"", ""3.0.12"", ""3.0.13"", ""3.0.14"", ""3.0.15"", ""3.0.16"", ""3.0.17"", ""3.5"", ""3.5.1"", ""3.5.2"", ""3.5.3"", ""3.5.4"", ""3.5.5"", ""3.5.6"", ""3.5.7"", ""3.5.8"", ""3.5.9"", ""3.5.10"", ""3.5.11"", ""3.6"", ""3.6.2"", ""3.6.3"", ""3.6.4"", ""3.6.6"", ""3.6.7"", ""3.6.8""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.0.9"", ""1.1"", ""1.1.1"", ""1.1.2"", ""1.1.3"", ""1.1.4"", ""1.1.5"", ""1.1.6"", ""1.1.7"", ""1.1.8"", ""1.1.9"", ""1.1.10"", ""1.1.11"", ""1.1.12"", ""1.1.13"", ""1.1.14"", ""1.1.15"", ""1.1.16"", ""1.1.17"", ""1.1.18"", ""1.1.19"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""2.0"", ""2.0a1pre"", ""2.0.1"", ""2.0.2"", ""2.0.3"", ""2.0.4"", ""2.0.5"", ""2.0.6""], ""Thunderbird"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.7"", ""0.7.1"", ""0.7.2"", ""0.7.3"", ""0.8"", ""0.9"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.0.13"", ""1.5.0.14"", ""1.5.1"", ""1.5.2"", ""2.0"", ""2.0.0.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.12"", ""2.0.0.14"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.21"", ""2.0.0.22"", ""2.0.0.23"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.1"", ""3.1.1"", ""3.1.2""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=579655""]","[""579655""]","[""https://www.mozilla.org/security/announce/2010/mfsa2010-53.html""]","[""MFSA-2010-53""]","{""MFSA-2010-53"": {""Announced"": ""2010-09-07"", ""Reporter"": ""wushi"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 3.5.12"", ""Firefox 3.6.9"", ""SeaMonkey 2.0.7"", ""Thunderbird 3.0.7"", ""Thunderbird 3.1.3""], ""CVEs"": [""CVE-2010-3166""]}}",,,,
CVE-2010-3169,https://www.cvedetails.com/cve/CVE-2010-3169,2010-09-09,2017-09-18,9.3,Complete,Complete,Complete,Medium,Not required,None,"[""Denial Of Service"", ""Execute Code"", ""Memory corruption""]",,"{""Firefox"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.1"", ""1.5.2"", ""1.5.3"", ""1.5.4"", ""1.5.5"", ""1.5.6"", ""1.5.7"", ""1.5.8"", ""2.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.10"", ""2.0.0.11"", ""2.0.0.12"", ""2.0.0.13"", ""2.0.0.14"", ""2.0.0.15"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.20"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.0.7"", ""3.0.8"", ""3.0.9"", ""3.0.10"", ""3.0.11"", ""3.0.12"", ""3.0.13"", ""3.0.14"", ""3.0.15"", ""3.0.16"", ""3.0.17"", ""3.5"", ""3.5.1"", ""3.5.2"", ""3.5.3"", ""3.5.4"", ""3.5.5"", ""3.5.6"", ""3.5.7"", ""3.5.8"", ""3.5.9"", ""3.5.10"", ""3.5.11"", ""3.6"", ""3.6.2"", ""3.6.3"", ""3.6.4"", ""3.6.6"", ""3.6.7"", ""3.6.8""], ""Seamonkey"": [""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.0.9"", ""1.1"", ""1.1.1"", ""1.1.2"", ""1.1.3"", ""1.1.4"", ""1.1.5"", ""1.1.6"", ""1.1.7"", ""1.1.8"", ""1.1.9"", ""1.1.10"", ""1.1.11"", ""1.1.12"", ""1.1.13"", ""1.1.14"", ""1.1.15"", ""1.1.16"", ""1.1.17"", ""1.1.18"", ""1.1.19"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""2.0"", ""2.0a1pre"", ""2.0.1"", ""2.0.2"", ""2.0.3"", ""2.0.4"", ""2.0.5"", ""2.0.6""], ""Thunderbird"": [""0.1"", ""0.2"", ""0.3"", ""0.4"", ""0.5"", ""0.6"", ""0.7"", ""0.7.1"", ""0.7.2"", ""0.7.3"", ""0.8"", ""0.9"", ""1.0"", ""1.0.1"", ""1.0.2"", ""1.0.3"", ""1.0.4"", ""1.0.5"", ""1.0.6"", ""1.0.7"", ""1.0.8"", ""1.5"", ""1.5.0.1"", ""1.5.0.2"", ""1.5.0.3"", ""1.5.0.4"", ""1.5.0.5"", ""1.5.0.6"", ""1.5.0.7"", ""1.5.0.8"", ""1.5.0.9"", ""1.5.0.10"", ""1.5.0.11"", ""1.5.0.12"", ""1.5.0.13"", ""1.5.0.14"", ""1.5.1"", ""1.5.2"", ""2.0"", ""2.0.0.0"", ""2.0.0.1"", ""2.0.0.2"", ""2.0.0.3"", ""2.0.0.4"", ""2.0.0.5"", ""2.0.0.6"", ""2.0.0.7"", ""2.0.0.8"", ""2.0.0.9"", ""2.0.0.12"", ""2.0.0.14"", ""2.0.0.16"", ""2.0.0.17"", ""2.0.0.18"", ""2.0.0.19"", ""2.0.0.21"", ""2.0.0.22"", ""2.0.0.23"", ""3.0"", ""3.0.1"", ""3.0.2"", ""3.0.3"", ""3.0.4"", ""3.0.5"", ""3.0.6"", ""3.1"", ""3.1.1"", ""3.1.2""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=532730"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=583225"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=584357"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=581784"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=572232"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=568465"", ""https://bugzilla.mozilla.org/show_bug.cgi?id=564461""]","[""532730"", ""583225"", ""584357"", ""581784"", ""572232"", ""568465"", ""564461""]","[""https://www.mozilla.org/security/announce/2010/mfsa2010-49.html""]","[""MFSA-2010-49""]","{""MFSA-2010-49"": {""Announced"": ""2010-09-07"", ""Reporter"": ""Mozilla developers and community"", ""Impact"": ""Critical"", ""Products"": [""Firefox"", ""SeaMonkey"", ""Thunderbird""], ""Fixed In"": [""Firefox 3.5.12"", ""Firefox 3.6.9"", ""SeaMonkey 2.0.7"", ""Thunderbird 3.0.7"", ""Thunderbird 3.1.3""], ""CVEs"": [""CVE-2010-3169""]}}",,"[""fa771f1b021ed854f8e1160c0d0f48b568d1d244"", ""95b6da52e3d4a8369e724c651db0bf611e01d423"", ""acfd469b11d666213357dc3d28dfe6fb6927ef64"", ""f3ad02d08869c85cb3ac8ac546019d454b4b879e""]",,
CVE-2011-0048,https://www.cvedetails.com/cve/CVE-2011-0048,2011-01-28,2017-08-16,4.3,None,Partial,None,Medium,Not required,None,"[""Cross Site Scripting""]",79,"{""Bugzilla"": [""2.0"", ""2.2"", ""2.4"", ""2.6"", ""2.8"", ""2.9"", ""2.10"", ""2.12"", ""2.14"", ""2.14.1"", ""2.14.2"", ""2.14.3"", ""2.14.4"", ""2.14.5"", ""2.16"", ""2.16 Rc2"", ""2.16.1"", ""2.16.2"", ""2.16.3"", ""2.16.4"", ""2.16.5"", ""2.16.6"", ""2.16.7"", ""2.16.8"", ""2.16.9"", ""2.16.10"", ""2.16.11"", ""2.17"", ""2.17.1"", ""2.17.2"", ""2.17.3"", ""2.17.4"", ""2.17.5"", ""2.17.6"", ""2.17.7"", ""2.18"", ""2.18.1"", ""2.18.2"", ""2.18.3"", ""2.18.4"", ""2.18.5"", ""2.18.6+"", ""2.18.6"", ""2.18.7"", ""2.18.8"", ""2.18.9"", ""2.19"", ""2.19.1"", ""2.19.2"", ""2.19.3"", ""2.20"", ""2.20.1"", ""2.20.2"", ""2.20.3"", ""2.20.4"", ""2.20.5"", ""2.20.6"", ""2.20.7"", ""2.21"", ""2.21.1"", ""2.21.2"", ""2.22"", ""2.22.1"", ""2.22.2"", ""2.22.3"", ""2.22.4"", ""2.22.5"", ""2.22.6"", ""2.22.7"", ""2.23"", ""2.23.1"", ""2.23.2"", ""2.23.3"", ""2.23.4"", ""3.2"", ""3.2.1"", ""3.2.2"", ""3.2.3"", ""3.2.4"", ""3.2.5"", ""3.2.6"", ""3.2.7"", ""3.2.8"", ""3.2.9"", ""3.4.1"", ""3.4.2"", ""3.4.3"", ""3.4.4"", ""3.4.5"", ""3.4.6"", ""3.4.7"", ""3.4.8"", ""3.4.9"", ""3.6.0"", ""3.6.1"", ""3.6.2"", ""3.6.3"", ""4.0""]}","[""https://bugzilla.mozilla.org/show_bug.cgi?id=628034""]","[""628034""]",,,,,,,
